DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,1994,14261.542,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,1995,14483.997,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,1996,15080.522,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,1997,14793.244,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,1998,14970.822,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,1999,14540.868,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2000,14322.629,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2001,14732.234,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2002,14455.654,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2003,14679.223,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2004,14862.504,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2005,14674.401,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2006,14971.891,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2007,15053.851,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2008,14609.698,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2009,13893.432,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2010,14972.539,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2011,14128.878,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2012,13884.532,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2013,13689.113,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2014,13047.061,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2015,13456.434,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2016,13881.082,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2017,14126.939,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2018,14175.417,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2019,13920.679,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,DK,2020,13485.141,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,1990,769941.546,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,1991,782083.336,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,1992,763753.566,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,1993,762879.343,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,1994,760197.287,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,1995,780072.368,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,1996,811786.138,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,1997,810555.623,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,1998,827941.248,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,1999,824920.716,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2000,832524.628,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2001,862438.789,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2002,855875.238,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2003,874011.708,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2004,885436.799,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2005,889345.155,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2006,889436.642,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2007,871037.438,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2008,877841.214,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2009,834791.953,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2010,864700.805,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2011,828079.381,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2012,821258.674,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2013,823427.316,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2014,785752.840,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2015,799028.339,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2016,810045.389,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2017,826286.001,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2018,820278.564,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2019,817779.010,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EA19,2020,764564.126,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,1990,6700.667,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,1991,6483.552,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,1992,3547.263,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,1993,3060.461,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,1994,3415.742,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,1995,3029.890,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,1996,3155.519,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,1997,3070.687,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,1998,2897.890,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,1999,2749.804,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2000,2522.238,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2001,2823.051,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2002,2557.131,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2003,2624.195,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2004,3041.583,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2005,3177.494,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2006,3277.678,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2007,3703.650,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2008,3221.932,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2009,2412.764,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2010,3136.982,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2011,2950.947,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2012,2675.000,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2013,3010.007,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2014,2814.949,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2015,2452.812,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2016,3341.331,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2017,3053.764,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2018,2964.099,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2019,2842.835,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EE,2020,2947.418,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,1990,14330.371,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,1991,14823.700,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,1992,15122.675,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,1993,14868.644,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,1994,15573.157,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,1995,15638.308,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,1996,16505.031,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,1997,16987.295,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,1998,17925.558,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,1999,17798.663,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2000,18460.576,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2001,19165.447,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2002,19574.430,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2003,20309.441,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2004,20524.418,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2005,20824.358,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2006,20988.994,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2007,20243.690,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2008,20976.315,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2009,20377.681,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2010,19164.179,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2011,18270.382,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2012,17799.957,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2013,15090.354,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2014,15694.015,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2015,16546.162,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2016,16882.573,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2017,16688.392,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2018,15808.119,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2019,16417.942,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EL,2020,14560.610,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,1990,60902.725,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,1991,64046.282,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,1992,63736.466,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,1993,63449.372,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,1994,67090.997,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,1995,69797.597,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,1996,68992.090,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,1997,74169.890,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,1998,78818.430,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,1999,80801.351,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2000,85399.298,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2001,89807.739,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2002,90582.269,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2003,95352.135,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2004,99513.152,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2005,101803.193,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2006,98955.883,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2007,101850.110,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2008,98343.366,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2009,91284.168,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2010,91442.689,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2011,89073.762,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2012,85034.672,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2013,80630.167,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2014,77402.084,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2015,78984.553,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2016,81401.686,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2017,85409.222,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2018,87380.438,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2019,86288.888,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,ES,2020,77749.573,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,1990,1003902.023,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,1991,998062.838,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,1992,966272.982,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,1993,968610.010,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,1994,956303.055,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,1995,986542.528,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,1996,1024485.416,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,1997,1020802.637,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,1998,1029911.566,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,1999,1019050.369,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2000,1022877.523,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2001,1055819.759,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2002,1049698.051,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2003,1071103.641,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2004,1084015.452,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2005,1091912.522,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2006,1096209.587,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2007,1075915.139,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2008,1083636.422,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2009,1030402.917,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2010,1073490.726,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2011,1034042.488,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2012,1019800.727,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2013,1021406.446,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2014,977967.121,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2015,993844.799,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2016,1013256.801,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2017,1039161.081,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2018,1039054.780,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2019,1032847.855,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,EU27_2020,2020,976378.816,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,1990,21643.829,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,1991,21994.966,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,1992,20909.667,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,1993,21684.873,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,1994,22853.540,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,1995,21288.404,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,1996,22695.242,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,1997,23911.843,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,1998,24806.775,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,1999,24514.476,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2000,23730.555,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2001,23667.752,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2002,25167.335,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2003,25645.601,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2004,26375.823,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2005,25264.459,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2006,26421.187,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2007,26373.352,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2008,25724.791,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2009,24002.666,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2010,26302.967,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2011,25464.919,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2012,25146.862,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2013,24097.675,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2014,25162.459,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2015,24052.537,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2016,25135.339,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2017,25942.459,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2018,26345.363,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2019,25731.716,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FI,2020,24767.843,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FR,1990,145789.562,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FR,1991,153359.654,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FR,1992,149999.254,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FR,1993,151125.526,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FR,1994,143526.248,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FR,1995,148327.704,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FR,1996,157823.712,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FR,1997,151863.509,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FR,1998,157177.179,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FR,1999,156754.870,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FR,2000,156741.651,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,AFC,TOTAL,KTOE,FR,2001,166563.395,
