DATAFLOW,LAST UPDATE,freq,nrg_bal,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,1993,185.94,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,1994,191.69,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,1995,186.61,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,1996,188.00,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,1997,178.81,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,1998,174.96,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,1999,164.86,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2000,149.15,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2001,155.90,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2002,155.17,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2003,149.65,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2004,149.89,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2005,142.45,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2006,133.17,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2007,128.08,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2008,127.95,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2009,121.57,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2010,128.14,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2011,124.53,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2012,124.88,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2013,121.32,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2014,117.12,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2015,107.29,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2016,109.94,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2017,110.45,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2018,108.75,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2019,104.44,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2020,97.59,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SE,2021,97.98,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,1995,255.86,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,1996,258.32,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,1997,255.62,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,1998,242.86,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,1999,230.14,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2000,225.37,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2001,232.10,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2002,224.68,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2003,221.73,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2004,218.35,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2005,218.64,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2006,205.61,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2007,195.05,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2008,199.01,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2009,188.95,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2010,191.09,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2011,189.53,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2012,187.71,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2013,185.02,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2014,173.92,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2015,168.93,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2016,170.41,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2017,167.92,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2018,160.97,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2019,152.27,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2020,148.59,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SI,2021,141.03,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,1995,487.86,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,1996,465.23,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,1997,439.63,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,1998,409.54,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,1999,411.98,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2000,409.53,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2001,413.79,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2002,399.04,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2003,376.24,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2004,351.87,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2005,337.95,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2006,308.86,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2007,266.88,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2008,260.00,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2009,251.33,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2010,249.92,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2011,236.32,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2012,224.51,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2013,225.87,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2014,206.82,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2015,202.99,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2016,200.11,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2017,205.13,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2018,194.87,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2019,189.84,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2020,189.80,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,SK,2021,199.33,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,1998,198.74,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,1999,202.65,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2000,208.83,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2001,203.22,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2002,202.88,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2003,203.22,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2004,191.17,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2005,182.77,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2006,187.73,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2007,192.69,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2008,187.16,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2009,196.36,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2010,191.52,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2011,184.03,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2012,183.52,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2013,164.67,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2014,168.36,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2015,171.44,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2016,175.03,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2017,175.30,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2018,167.69,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2019,168.60,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,TR,2020,162.73,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,1990,135.30,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,1991,140.96,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,1992,140.42,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,1993,138.44,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,1994,137.23,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,1995,131.98,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,1996,134.38,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,1997,124.91,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,1998,122.13,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,1999,118.50,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2000,115.25,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2001,112.60,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2002,108.58,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2003,107.06,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2004,103.86,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2005,101.56,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2006,97.56,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2007,92.22,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2008,91.51,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2009,88.43,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2010,90.18,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2011,82.90,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2012,83.24,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2013,80.15,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2014,73.68,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2015,73.20,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2016,71.04,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2017,68.95,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2018,68.01,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,UK,2019,65.84,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,XK,2008,537.50,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,XK,2009,567.00,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,XK,2010,553.05,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,XK,2011,525.15,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,XK,2012,484.41,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,XK,2013,446.06,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,XK,2014,413.85,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,XK,2015,444.87,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,XK,2016,451.30,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,XK,2017,409.03,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,XK,2018,398.07,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,XK,2019,392.34,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,XK,2020,413.88,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_CLV15,KGOE_TEUR,XK,2021,405.29,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,1997,169.28,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,1998,169.93,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,1999,204.42,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2000,186.47,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2001,173.14,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2002,178.70,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2003,163.49,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2004,166.77,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2005,155.61,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2006,139.73,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2007,120.42,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2008,113.73,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2009,111.46,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2010,101.39,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2011,101.62,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2012,89.75,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2013,108.03,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2014,101.92,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2015,91.89,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2016,95.55,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2017,95.71,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2018,91.41,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2019,87.96,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2020,84.89,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AL,2021,78.94,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,1995,173.06,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,1996,175.46,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,1997,170.21,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,1998,165.81,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,1999,158.98,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2000,149.60,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2001,156.02,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2002,150.24,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2003,152.40,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2004,146.79,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2005,145.84,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2006,140.25,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2007,132.13,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2008,128.93,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2009,126.67,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2010,131.09,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2011,121.75,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2012,116.67,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2013,116.41,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2014,110.20,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2015,108.89,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2016,107.00,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2017,106.39,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2018,99.69,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2019,99.43,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2020,96.72,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,AT,2021,95.89,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,BA,2014,210.40,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,BA,2015,206.37,
ESTAT:NRG_IND_EI(1.0),09/03/23 23:00:00,A,EI_GDP_PPS,KGOE_TEUR_PPS,BA,2016,217.47,
