"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2017","Albania","Gross available energy","Total","Thousand tonnes of oil equivalent","2,412.268",""
"2017","Albania","Total energy supply","Total","Thousand tonnes of oil equivalent","2,367.990",""
"2017","Albania","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,337.534",""
"2017","Albania","Available for final consumption","Total","Thousand tonnes of oil equivalent","2,117.683",""
"2017","Serbia","Gross available energy","Total","Thousand tonnes of oil equivalent","15,763.122",""
"2017","Serbia","Total energy supply","Total","Thousand tonnes of oil equivalent","15,615.634",""
"2017","Serbia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","14,892.936",""
"2017","Serbia","Available for final consumption","Total","Thousand tonnes of oil equivalent","9,192.546",""
"2017","Türkiye","Gross available energy","Total","Thousand tonnes of oil equivalent","151,300.183",""
"2017","Türkiye","Total energy supply","Total","Thousand tonnes of oil equivalent","146,765.868",""
"2017","Türkiye","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","145,523.332",""
"2017","Türkiye","Available for final consumption","Total","Thousand tonnes of oil equivalent","105,861.847",""
"2017","Bosnia and Herzegovina","Gross available energy","Total","Thousand tonnes of oil equivalent","6,754.465",""
"2017","Bosnia and Herzegovina","Total energy supply","Total","Thousand tonnes of oil equivalent","6,743.965",""
"2017","Bosnia and Herzegovina","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","6,691.094",""
"2017","Bosnia and Herzegovina","Available for final consumption","Total","Thousand tonnes of oil equivalent","3,565.146",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Gross available energy","Total","Thousand tonnes of oil equivalent","2,568.576",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Total energy supply","Total","Thousand tonnes of oil equivalent","2,562.653",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,528.306",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,567.308",""
"2017","Moldova","Gross available energy","Total","Thousand tonnes of oil equivalent","2,850.473",""
"2017","Moldova","Total energy supply","Total","Thousand tonnes of oil equivalent","2,802.061",""
"2017","Moldova","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,814.229",""
"2017","Moldova","Available for final consumption","Total","Thousand tonnes of oil equivalent","2,626.080",""
"2017","Ukraine","Gross available energy","Total","Thousand tonnes of oil equivalent","89,767.891",""
"2017","Ukraine","Total energy supply","Total","Thousand tonnes of oil equivalent","89,516.625",""
"2017","Ukraine","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","86,700.196",""
"2017","Ukraine","Available for final consumption","Total","Thousand tonnes of oil equivalent","51,607.814",""
"2017","Georgia","Gross available energy","Total","Thousand tonnes of oil equivalent","4,991.616",""
"2017","Georgia","Total energy supply","Total","Thousand tonnes of oil equivalent","4,894.047",""
"2017","Georgia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","4,747.061",""
"2017","Georgia","Available for final consumption","Total","Thousand tonnes of oil equivalent","4,462.032",""
"2018","European Union - 27 countries (from 2020)","Gross available energy","Total","Thousand tonnes of oil equivalent","1,524,514.554",""
"2018","European Union - 27 countries (from 2020)","Total energy supply","Total","Thousand tonnes of oil equivalent","1,440,078.167",""
"2018","European Union - 27 countries (from 2020)","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","1,377,169.790",""
"2018","European Union - 27 countries (from 2020)","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,039,054.780",""
"2018","Euro area - 19 countries  (from 2015)","Gross available energy","Total","Thousand tonnes of oil equivalent","1,211,171.103",""
"2018","Euro area - 19 countries  (from 2015)","Total energy supply","Total","Thousand tonnes of oil equivalent","1,133,764.660",""
"2018","Euro area - 19 countries  (from 2015)","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","1,084,380.389",""
"2018","Euro area - 19 countries  (from 2015)","Available for final consumption","Total","Thousand tonnes of oil equivalent","820,278.564",""
"2018","Belgium","Gross available energy","Total","Thousand tonnes of oil equivalent","63,990.080",""
"2018","Belgium","Total energy supply","Total","Thousand tonnes of oil equivalent","53,021.705",""
"2018","Belgium","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","46,468.862",""
"2018","Belgium","Available for final consumption","Total","Thousand tonnes of oil equivalent","41,099.557",""
"2018","Bulgaria","Gross available energy","Total","Thousand tonnes of oil equivalent","19,085.086",""
"2018","Bulgaria","Total energy supply","Total","Thousand tonnes of oil equivalent","18,746.907",""
"2018","Bulgaria","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","18,368.644",""
"2018","Bulgaria","Available for final consumption","Total","Thousand tonnes of oil equivalent","10,522.909",""
"2018","Czechia","Gross available energy","Total","Thousand tonnes of oil equivalent","43,638.549",""
"2018","Czechia","Total energy supply","Total","Thousand tonnes of oil equivalent","43,229.004",""
"2018","Czechia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","40,480.205",""
"2018","Czechia","Available for final consumption","Total","Thousand tonnes of oil equivalent","27,161.190",""
"2018","Denmark","Gross available energy","Total","Thousand tonnes of oil equivalent","18,490.582",""
"2018","Denmark","Total energy supply","Total","Thousand tonnes of oil equivalent","16,873.705",""
"2018","Denmark","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","17,399.603",""
"2018","Denmark","Available for final consumption","Total","Thousand tonnes of oil equivalent","14,175.417",""
"2018","Germany (until 1990 former territory of the FRG)","Gross available energy","Total","Thousand tonnes of oil equivalent","316,559.699",""
"2018","Germany (until 1990 former territory of the FRG)","Total energy supply","Total","Thousand tonnes of oil equivalent","305,036.832",""
"2018","Germany (until 1990 former territory of the FRG)","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","291,954.271",""
"2018","Germany (until 1990 former territory of the FRG)","Available for final consumption","Total","Thousand tonnes of oil equivalent","224,061.102",""
"2018","Estonia","Gross available energy","Total","Thousand tonnes of oil equivalent","6,024.266",""
"2018","Estonia","Total energy supply","Total","Thousand tonnes of oil equivalent","5,648.478",""
"2018","Estonia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","5,595.706",""
"2018","Estonia","Available for final consumption","Total","Thousand tonnes of oil equivalent","2,964.099",""
"2018","Ireland","Gross available energy","Total","Thousand tonnes of oil equivalent","15,067.812",""
"2018","Ireland","Total energy supply","Total","Thousand tonnes of oil equivalent","13,797.167",""
"2018","Ireland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","14,616.400",""
"2018","Ireland","Available for final consumption","Total","Thousand tonnes of oil equivalent","11,372.669",""
"2018","Greece","Gross available energy","Total","Thousand tonnes of oil equivalent","26,023.087",""
"2018","Greece","Total energy supply","Total","Thousand tonnes of oil equivalent","22,748.616",""
"2018","Greece","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","22,608.319",""
"2018","Greece","Available for final consumption","Total","Thousand tonnes of oil equivalent","15,808.119",""
"2018","Spain","Gross available energy","Total","Thousand tonnes of oil equivalent","137,261.951",""
"2018","Spain","Total energy supply","Total","Thousand tonnes of oil equivalent","125,486.607",""
"2018","Spain","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","124,304.021",""
"2018","Spain","Available for final consumption","Total","Thousand tonnes of oil equivalent","87,380.438",""
"2018","France","Gross available energy","Total","Thousand tonnes of oil equivalent","256,243.831",""
"2018","France","Total energy supply","Total","Thousand tonnes of oil equivalent","248,383.414",""
"2018","France","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","238,653.423",""
"2018","France","Available for final consumption","Total","Thousand tonnes of oil equivalent","155,626.223",""
"2018","Croatia","Gross available energy","Total","Thousand tonnes of oil equivalent","8,696.838",""
"2018","Croatia","Total energy supply","Total","Thousand tonnes of oil equivalent","8,491.701",""
"2018","Croatia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","8,175.635",""
"2018","Croatia","Available for final consumption","Total","Thousand tonnes of oil equivalent","7,168.824",""
"2018","Italy","Gross available energy","Total","Thousand tonnes of oil equivalent","159,710.888",""
"2018","Italy","Total energy supply","Total","Thousand tonnes of oil equivalent","153,154.765",""
"2018","Italy","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","147,240.091",""
"2018","Italy","Available for final consumption","Total","Thousand tonnes of oil equivalent","119,828.284",""
"2018","Cyprus","Gross available energy","Total","Thousand tonnes of oil equivalent","2,902.436",""
"2018","Cyprus","Total energy supply","Total","Thousand tonnes of oil equivalent","2,308.403",""
"2018","Cyprus","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,546.720",""
"2018","Cyprus","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,634.286",""
"2018","Latvia","Gross available energy","Total","Thousand tonnes of oil equivalent","4,831.547",""
"2018","Latvia","Total energy supply","Total","Thousand tonnes of oil equivalent","4,639.996",""
"2018","Latvia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","4,691.627",""
"2018","Latvia","Available for final consumption","Total","Thousand tonnes of oil equivalent","4,106.978",""
"2018","Lithuania","Gross available energy","Total","Thousand tonnes of oil equivalent","8,034.248",""
"2018","Lithuania","Total energy supply","Total","Thousand tonnes of oil equivalent","7,707.013",""
"2018","Lithuania","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","6,369.969",""
"2018","Lithuania","Available for final consumption","Total","Thousand tonnes of oil equivalent","6,596.097",""
"2018","Luxembourg","Gross available energy","Total","Thousand tonnes of oil equivalent","4,503.452",""
"2018","Luxembourg","Total energy supply","Total","Thousand tonnes of oil equivalent","3,889.455",""
"2018","Luxembourg","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","4,461.838",""
"2018","Luxembourg","Available for final consumption","Total","Thousand tonnes of oil equivalent","3,775.241",""
